Component ID,Author Surname,Source Code,Page # ,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Project Definition,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Base Category (if secondary)-B,Base Category (if secondary)-C,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Condition-B,Allomorph-C,Condition-C,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Component occurs in stem (orig. orth)-C,Component occurs in stem (proj. orth)-C,Stem UR-C,Stem category-C,Stem subcategory-C,Stem translation-C,Secondary stem-C,Stem Source-C,Component occurs in stem (orig. orth)-D,Component occurs in stem (proj. orth)-D,Stem UR-D,Stem category-D,Stem subcategory-D,Stem translation-D,Secondary stem-D,Stem Source-D,Formative/component occurs in what component(s)-A,Formative/component occurs in what component(s)-B,Contains component (enter)-A,Contains component (enter)-B,Contains formative (enter)-A,Contains formative (enter)-B,Deverbal (y/n),Deverbal from,Comments,Speaker,1st check done,2nd check done
483,Cook & Muehlbauer,CC_JM2010,0037,crk,,plai1258,-sim,C-P:1,,,,,,do while laying,,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
487,Cook & Muehlbauer,CC_JM2010,0037,crk,,plai1258,-sîm-,C-P:1,,,,,,younger sibling,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
488,Cook & Muehlbauer,CC_JM2010,0037,crk,,plai1258,-simo,C-P:1,,,,,,"do while laying, place oneself, dance",,final,AI,,,,,,,,-simo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
489,Cook & Muehlbauer,CC_JM2010,0037,crk,,plai1258,-simo,C-P:1,,,,,,"do while laying, place oneself, dance",,final,II,,,,,,,-simo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
493,Cook & Muehlbauer,CC_JM2010,0037,crk,,plai1258,-sin,C-P:1,,,,,,do while laying,,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
498,Cook & Muehlbauer,CC_JM2010,0037,crk,,plai1258,-sip,C-P:1,,,,,,duck,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
521,Cook & Muehlbauer,CC_JM2010,0038,crk,,plai1258,-stikwān,C-P:1,,,,,,head,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
528,Cook & Muehlbauer,CC_JM2010,0039,crk,,plai1258,-t-,C-P:1,,,,,,NG,,final,TI,,,Y,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
529,Cook & Muehlbauer,CC_JM2010,0039,crk,,plai1258,-t-,C-P:1,,,,,,NG,,final,TA,,ABSTR,Y,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
530,Cook & Muehlbauer,CC_JM2010,0039,crk,,plai1258,-t-,C-P:1,,,,,,NG,,final,TI,,ABSTR,Y,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
537,Cook & Muehlbauer,CC_JM2010,0039,crk,,plai1258,-têm-,C-P:1,,,,,,"dog, horse",,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
538,Cook & Muehlbauer,CC_JM2010,0039,crk,,plai1258,-tihp-,C-P:1,,,,,,top of head,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
542,Cook & Muehlbauer,CC_JM2010,0039,crk,,plai1258,-tokan-,C-P:1,,,,,,hip,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
545,Cook & Muehlbauer,CC_JM2010,0039,crk,,plai1258,-tot-,C-P:1,,,,,,NG,,final,TI,,ABSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
548,Cook & Muehlbauer,CC_JM2010,0039,crk,,plai1258,-totaw-,C-P:1,,,,,,NG,,final,TA,,ABSTR,Y,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
554,Cook & Muehlbauer,CC_JM2010,0041,crk,,plai1258,-wâw,C-P:1,,,,,,"so many times, particles",,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
557,Cook & Muehlbauer,CC_JM2010,0041,crk,,plai1258,-wayak,C-P:1,,,,,,"in so many ways or places, particles",,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
560,Cook & Muehlbauer,CC_JM2010,0041,crk,,plai1258,-wayân,C-P:1,,,,,,hide or garment made from hide,,final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
566,Cook & Muehlbauer,CC_JM2010,0042,crk,,plai1258,-win,C-P:1,,,,,,NG,,final,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
576,Cook & Muehlbauer,CC_JM2010,0007,crk,,plai1258,(â)kam-,C-P:1,,,,,,water,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
590,Cook & Muehlbauer,CC_JM2010,0003,crk,,plai1258,ak-,C-P:1,,,,,,count,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
599,Cook & Muehlbauer,CC_JM2010,0003,crk,,plai1258,akot-,C-P:1,,,,,,hang,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
604,Cook & Muehlbauer,CC_JM2010,0004,crk,,plai1258,an-,C-P:1,,,,,,distal deictic root,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
615,Cook & Muehlbauer,CC_JM2010,0004,crk,,plai1258,as-,C-P:1,,,,,,pile up,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
627,Cook & Muehlbauer,CC_JM2010,0008,crk,,plai1258,âsow-,C-P:1,,,,,,cross,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
630,Cook & Muehlbauer,CC_JM2010,0008,crk,,plai1258,ât-,C-P:1,,,,,,tell,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
631,Cook & Muehlbauer,CC_JM2010,0008,crk,,plai1258,ât-,C-P:1,,,,,,NG,,prefinal,PART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
635,Cook & Muehlbauer,CC_JM2010,0004,crk,,plai1258,atâm-,C-P:1,,,,,,"under, beneath",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
637,Cook & Muehlbauer,CC_JM2010,0004,crk,,plai1258,atâw-,C-P:1,,,,,,"sell, trade",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
640,Cook & Muehlbauer,CC_JM2010,0008,crk,,plai1258,âtot-,C-P:1,,,,,,tell,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
641,Cook & Muehlbauer,CC_JM2010,0004,crk,,plai1258,aw-,C-P:1,,,,,,proximate deictic root,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
644,Cook & Muehlbauer,CC_JM2010,0005,crk,,plai1258,ay-,C-P:1,,,,,,pronominal,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
647,Cook & Muehlbauer,CC_JM2004,0006,crk,,plai1258,cîs-,C-P:1,,,,,,deceive,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
652,Cook & Muehlbauer,CC_JM2010,0012,crk,,plai1258,êkw-,C-P:1,,,,,,delimiting pronominal root,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
653,Cook & Muehlbauer,CC_JM2010,0012,crk,,plai1258,êwakw-,C-P:1,,,,,,resumptive pronominal root,,initial,,,,,,,,,,,,êyakw-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
653,Cook & Muehlbauer,CC_JM2010,0012,crk,,plai1258,êyakw-,C-P:1,,,,,,resumptive pronominal root,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
671,Cook & Muehlbauer,CC_JM2010,0017,crk,,plai1258,is-,C-P:1,,,,,,"thither, thus",,initial,RR,,,,,,,,,,,it-,_i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
673,Cook & Muehlbauer,CC_JM2010,0018,crk,,plai1258,isko-,C-P:1,,,,,,"so far, as far as, as much as",,initial,RR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""(Elicitation)""",,GVM
681,Cook & Muehlbauer,CC_JM2010,0018,crk,,plai1258,it-,C-P:1,,,,,,"thither, thus",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
682,Cook & Muehlbauer,CC_JM2010,0018,crk,,plai1258,it-,C-P:1,,,,,,location,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
694,Cook & Muehlbauer,CC_JM2010,0023,crk,,plai1258,kask-,C-P:1,,,,,,break,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
701,Cook & Muehlbauer,CC_JM2010,0023,crk,,plai1258,kêt-,C-P:1,,,,,,remove,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
703,Cook & Muehlbauer,CC_JM2010,0024,crk,,plai1258,kik-,C-P:1,,,,,,"have along, with",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
707,Cook & Muehlbauer,CC_JM2010,0024,crk,,plai1258,kîkw-,C-P:1,,,,,,interrogative,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
710,Cook & Muehlbauer,CC_JM2010,0024,crk,,plai1258,kimot-,C-P:1,,,,,,steal,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
713,Cook & Muehlbauer,CC_JM2004,0004,crk,,plai1258,kinw-,C-P:1,,,,,,tall,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
716,Cook & Muehlbauer,CC_JM2010,0024,crk,,plai1258,kis-,C-P:1,,,,,,"angry, hot",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
719,Cook & Muehlbauer,CC_JM2010,0024,crk,,plai1258,kîs-,C-P:1,,,,,,complete,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
723,Cook & Muehlbauer,CC_JM2010,0024,crk,,plai1258,kisî-,C-P:1,,,,,,agitate,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
728,Cook & Muehlbauer,CC_JM2004,"0005,0008",crk,,plai1258,kisk-,C-P:1,,,,,,know,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
729,Cook & Muehlbauer,CC_JM2010,0024,crk,,plai1258,kîsk-,C-P:1,,,,,,sever,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
740,Cook & Muehlbauer,CC_JM2010,0024,crk,,plai1258,kitimâk-,C-P:1,,,,,,pity,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
747,Cook & Muehlbauer,CC_JM2010,0024,crk,,plai1258,kot-,C-P:1,,,,,,try,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
753,Cook & Muehlbauer,CC_JM2010,0024,crk,,plai1258,kwêski-,C-P:1,,,,,,turn,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
754,Cook & Muehlbauer,CC_JM2010,0024,crk,,plai1258,kwêtaw-,C-P:1,,,,,,impatiently,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
757,Cook & Muehlbauer,CC_JM2010,0025,crk,,plai1258,mâ-,C-P:1,,,,,,paddle,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
762,Cook & Muehlbauer,CC_JM2010,0025,crk,,plai1258,mâkw-,C-P:1,,,,,,oppress,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
765,Cook & Muehlbauer,CC_JM2004,0004,crk,,plai1258,man-,C-P:1,,,,,,cut,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
766,Cook & Muehlbauer,CC_JM2010,0025,crk,,plai1258,man-,C-P:1,,,,,,collect,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
769,Cook & Muehlbauer,CC_JM2010,0025,crk,,plai1258,manât-,C-P:1,,,,,,"careful, discreet",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
770,Cook & Muehlbauer,CC_JM2010,0025,crk,,plai1258,manis-,C-P:1,,,,,,cut,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
771,Cook & Muehlbauer,CC_JM2004,0007,crk,,plai1258,mas-,C-P:1,,,,,,write,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
772,Cook & Muehlbauer,CC_JM2010,"0024,0025",crk,,plai1258,masin-,C-P:1,,,,,,mark,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
775,Cook & Muehlbauer,CC_JM2010,0026,crk,,plai1258,mêst-,C-P:1,,,,,,"run out, use up",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
779,Cook & Muehlbauer,CC_JM2010,0026,crk,,plai1258,mihc-,C-P:1,,,,,,big,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
781,Cook & Muehlbauer,CC_JM2010,0026,crk,,plai1258,mihk-,C-P:1,,,,,,red,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
787,Cook & Muehlbauer,CC_JM2010,0026,crk,,plai1258,mîskot-,C-P:1,,,,,,change,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
788,Cook & Muehlbauer,CC_JM2010,0026,crk,,plai1258,miskw-,C-P:1,,,,,,find,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
790,Cook & Muehlbauer,CC_JM2010,0026,crk,,plai1258,mist-,C-P:1,,,,,,big,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
792,Cook & Muehlbauer,CC_JM2010,0026,crk,,plai1258,miyo-,C-P:1,,,,,,well,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
798,Cook & Muehlbauer,CC_JM2010,0026,crk,,plai1258,môn-,C-P:1,,,,,,dig,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
799,Cook & Muehlbauer,CC_JM2010,0026,crk,,plai1258,môsk-,C-P:1,,,,,,emerge,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
802,Cook & Muehlbauer,CC_JM2010,0027,crk,,plai1258,nah-,C-P:1,,,,,,further distant deictic root,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
803,Cook & Muehlbauer,CC_JM2004,0005,crk,,plai1258,nakat-,C-P:1,,,,,,leave,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
803,Cook & Muehlbauer,CC_JM2010,0027,crk,,plai1258,nakat-,C-P:1,,,,,,leave,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
808,Cook & Muehlbauer,CC_JM2010,0028,crk,,plai1258,nât-,C-P:1,,,,,,fetch,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
811,Cook & Muehlbauer,CC_JM2010,0028,crk,,plai1258,nê-,C-P:1,,,,,,further distant deictic root,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
812,Cook & Muehlbauer,CC_JM2004,"0001,0003,0005",crk,,plai1258,nik-,C-P:1,,,,,,sing,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
813,Cook & Muehlbauer,CC_JM2010,0028,crk,,plai1258,nikot-,C-P:1,,,,,,"some, any",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
817,Cook & Muehlbauer,CC_JM2004,0006,crk,,plai1258,nipa-,C-P:1,,,,,,die,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
818,Cook & Muehlbauer,CC_JM2010,0029,crk,,plai1258,nisitaw-,C-P:1,,,,,,"recognize, comprehend",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
826,Cook & Muehlbauer,CC_JM2010,0029,crk,,plai1258,nitaw-,C-P:1,,,,,,go to do something,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
829,Cook & Muehlbauer,CC_JM2010,0029,crk,,plai1258,nito-,C-P:1,,,,,,seek,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
833,Cook & Muehlbauer,CC_JM2010,0029,crk,,plai1258,nôt-,C-P:1,,,,,,go after,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
837,Cook & Muehlbauer,CC_JM2010,0033,crk,,plai1258,ô-,C-P:1,,,,,,proximate deictic root,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""contracted form of aw-""",,GVM
839,Cook & Muehlbauer,CC_JM2010,0031,crk,,plai1258,ohp-,C-P:1,,,,,,raise up,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
855,Cook & Muehlbauer,CC_JM2010,0035,crk,,plai1258,pahkwâ-,C-P:1,,,,,,peel,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
856,Cook & Muehlbauer,CC_JM2010,0035,crk,,plai1258,pahkwê-,C-P:1,,,,,,break into pieces,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
859,Cook & Muehlbauer,CC_JM2010,0035,crk,,plai1258,pâhpi-,C-P:1,,,,,,laugh,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
865,Cook & Muehlbauer,CC_JM2010,0035,crk,,plai1258,pakit-,C-P:1,,,,,,"hit, down",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: the two examples given don't seem to match the semantics of this initial.,,GVM
871,Cook & Muehlbauer,CC_JM2010,0035,crk,,plai1258,paskw-,C-P:1,,,,,,"clean, clear, open",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
876,Cook & Muehlbauer,CC_JM2010,0035,crk,,plai1258,pat-,C-P:1,,,,,,miss,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
891,Cook & Muehlbauer,CC_JM2010,0035,crk,,plai1258,pimi-,C-P:1,,,,,,"along, extension in time or space",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
893,Cook & Muehlbauer,CC_JM2010,0036,crk,,plai1258,pîtot-,C-P:1,,,,,,do by pulling,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
894,Cook & Muehlbauer,CC_JM2010,0036,crk,,plai1258,post-,C-P:1,,,,,,put on,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
901,Cook & Muehlbauer,CC_JM2010,0037,crk,,plai1258,sak-,C-P:1,,,,,,hold,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
903,Cook & Muehlbauer,CC_JM2004,0004,crk,,plai1258,sâk-,C-P:1,,,,,,attach,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
906,Cook & Muehlbauer,CC_JM2010,0037,crk,,plai1258,sêk-,C-P:1,,,,,,scare,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
909,Cook & Muehlbauer,CC_JM2010,0037,crk,,plai1258,sîhk-,C-P:1,,,,,,push,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
912,Cook & Muehlbauer,CC_JM2010,0037,crk,,plai1258,sîkô-,C-P:1,,,,,,spill,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
912,Cook & Muehlbauer,CC_JM2010,0037,crk,,plai1258,sîkô-,C-P:1,,,,,,spill,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
916,Cook & Muehlbauer,CC_JM2010,0037,crk,,plai1258,sipwê-,C-P:1,,,,,,"out, off",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
925,Cook & Muehlbauer,CC_JM2010,0037,crk,,plai1258,sôhk-,C-P:1,,,,,,strong,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
927,Cook & Muehlbauer,CC_JM2010,0037,crk,,plai1258,sôskw-,C-P:1,,,,,,smooth,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
933,Cook & Muehlbauer,CC_JM2010,0039,crk,,plai1258,tahto-,C-P:1,,,,,,so many,,initial,RR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
937,Cook & Muehlbauer,CC_JM2010,0039,crk,,plai1258,tân-,C-P:1,,,,,,question,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
940,Cook & Muehlbauer,CC_JM2004,0002,crk,,plai1258,têh-,C-P:1,,,,,,heart,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not clear if they intended it to be a medial or an initial,,GVM
941,Cook & Muehlbauer,CC_JM2004,0002,crk,,plai1258,têht-,C-P:1,,,,,,upon,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM
