Component ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Condition-B,Allomorph-C,Condition-C,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Component occurs in stem (orig. orth)-C,Component occurs in stem (proj. orth)-C,Stem UR-C,Stem category-C,Stem subcategory-C,Stem translation-C,Secondary stem-C,Stem Source-C,Component occurs in stem (orig. orth)-D,Component occurs in stem (proj. orth)-D,Stem UR-D,Stem category-D,Stem subcategory-D,Stem translation-D,Secondary stem-D,Stem Source-D,Formative/component occurs in what component(s)-A,Formative/component occufs in what component(s)-B,Contains component (enter)-A,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Public Comments,Private Comments,Speaker,1st check done,2nd check done
407,Fisher et al.,LF2019,,chy,,chey1247,-óvoht,CH:1,,,,,,haul,,medial,,,,,,,,,,,,,,,,-anóvȯhto'he,,,V,AI,unload,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
408,Fisher et al.,LF2019,,chy,,chey1247,-óvȯhtó'he,CH:1,,,,,,"haul, load",,final,AI,,,,,,,,,,,,,,,-amóvȯhto'he,,,V,AI,haul,,LF2019,-hóxovȯhtóvȯhto'he,,,V,AI,haul something across,,LF2019,-nó'ėstovȯhto'he,,,V,AI,haul something over (the hill),,LF2019,-táhovȯhto'he,,,V,AI,load things on,,LF2019,,,,,,,,,,MAM
409,Fisher et al.,LF2019,,chy,,chey1247,-oxe'a'há,CH:1,,,,,,movie,,final,II,,,,,,,,,,,,,,,-mȯxe'a'há,,,V,II,"be T.V., television, movie",,LF2019,-pėhévȯxe'a'há,,,V,II,good movie,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
410,Fisher et al.,LF2019,,chy,,chey1247,-oxe'ėstóné,CH:1,,,,,,"write, study, attend school, school - attend",,final,AI,,,,,,,,,,,,,,,-mȯxe'ėstóné,,,V,AI,"go to school, write, study",,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
411,Fisher et al.,LF2019,,chy,,chey1247,-ȯxe'ohe,CH:1,,,,,,"written, be of a certain time",,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
412,Fisher et al.,LF2019,,chy,,chey1247,-oxom,CH:1,,,,,,"feed s.o., feed s.o. to death",,final,TA,,,,,,,,,,,,,,,-hoxom,,,V,TA,feed s.o.,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
413,Fisher et al.,LF2019,,chy,,chey1247,-óxovéstavá,CH:1,,,,,,travel,,final,AI,,,,,,,,,,,,,,,-asėtóxovéstavá,,,V,AI,start to travel,,LF2019,-vóonóxovéstavá,,,V,AI,travel all night,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
414,Fisher et al.,LF2019,,chy,,chey1247,-sané,CH:1,,,,,,NG,,final,AI,,ABSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
415,Fisher et al.,LF2019,,chy,,chey1247,-sané,CH:1,,,,,,dress,,final,AI,,,,,,,,,,,,,,,-háesané,,,V,AI,dress flashy,,LF2019,-hávėsané,,,V,AI,"dress very nicely, wear best clothes",,LF2019,-hávėsévėsané,,,V,AI,dress badly,,LF2019,-heóvėsané,,,V,AI,dressed yellow,,LF2019,,,,,,,,,,MAM
416,Fisher et al.,LF2019,,chy,,chey1247,-še,CH:1,,,,,,NG,,final,AI,,,,,,,,,,,,,,,-mé'etanȧháxe,,,V,AI,"lie with breasts exposed, breasts exposed - lie with; considered very improper",,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM: The AI final -še is listed in the entries for these stems but does not have its own entry,,,MAM
90,Fisher et al.,LF2019,,chy,,chey1247,-še'še,CH:1,,,,,,drink,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
418,Fisher et al.,LF2019,,chy,,chey1247,-šeeoná,CH:1,,,,,,chest,,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
419,Fisher et al.,LF2019,,chy,,chey1247,-šené ,CH:1,,,,,,chest (of body),,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
420,Fisher et al.,LF2019,,chy,,chey1247,-séoná,CH:1,,,,,,joint(s),,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
421,Fisher et al.,LF2019,,chy,,chey1247,-šéoná,CH:1,,,,,,hip,,medial,Dep,,,,,,,,,,,,,,,-kȧhamȧxévėšené,,,V,AI,"have tuberculosis, have T.B.",,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
422,Fisher et al.,LF2019,,chy,,chey1247,-sevá,CH:1,,,,,,calf (of leg),,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
423,Fisher et al.,LF2019,,chy,,chey1247,-škosé,CH:1,,,,,,"finger, toe",,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
424,Fisher et al.,LF2019,,chy,,chey1247,-só,CH:1,,,,,,urinate,,medial,,,,,,,,,,,,,,,,-nėhpėsóó'e,,,V,AI,urinate in the way,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
425,Fisher et al.,LF2019,,chy,,chey1247,-só'é ,CH:1,,,,,,crotch,,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
426,Fisher et al.,LF2019,,chy,,chey1247,-sóme,CH:1,,,,,,NG,,final,AI,,,,,,,,,,,,,,,-hávėséveméesome,,,V,AI,smelly stool,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM: The AI final -sóme is listed in the entries for these stems but does not have its own entry; may be a variant or typo of -asóme,,,MAM
427,Fisher et al.,LF2019,,chy,,chey1247,-sóohtsé,CH:1,,,,,,urinate,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
428,Fisher et al.,LF2019,,chy,,chey1247,-sta'né,CH:1,,-hta'né,,,,"umbilical cord, navel",,medial,Dep,,,,,,,,,,,,,,,-né'sėstá'né,,,V,AI,navel bulge out,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
429,Fisher et al.,LF2019,,chy,,chey1247,-stáhá,CH:1,,,,,,heart,,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
430,Fisher et al.,LF2019,,chy,,chey1247,-stóo'oná,CH:1,,,,,,jaw,,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
431,Fisher et al.,LF2019,,chy,,chey1247,-stósėhahtsé,CH:1,,,,,,"drag s.t., pull s.t.",,final,TI,,,,,,,-stósem,,-estósėhahtsé,,,,,,-amėstósėhahtsé,,,V,TA,"drag s.t., tow s.t.",,LF2019,-hóxovėstósėhahtsé,,,V,TI,pull s.t. across,,LF2019,-sóhpėstósėhahtsé,,,V,TI,pull s.t. through,,LF2019,,,,,,,,,,,,,,,,,,MAM
432,Fisher et al.,LF2019,,chy,,chey1247,-stósem,CH:1,,,,,,drag s.o.,,final,TA,,,,,,,,-stósėhahtsé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
433,Fisher et al.,LF2019,,chy,,chey1247,-sts,CH:1,,-ht,,,,NG,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GVM: Listed as final but described as ""suffix for third person singular subject for AI conjunct participles""",,,MAM
434,Fisher et al.,LF2019,,chy,,chey1247,-t,CH:1,,,,*-θ,,NG,,final,TA,,ABSTR,,,,,,-ht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
435,Fisher et al.,LF2019,,chy,,chey1247,-ta'ta',CH:1,,,,,,NG,,final,II,,,,,,,,,,,,,,,-ta'ta'óeotse,,,V,II,open up (of a river),,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Listed as a final but it looks like it should be an initial.,,,MAM
436,Fisher et al.,LF2019,,chy,,chey1247,-ta'xevá,CH:1,,,,,,testicle,,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
437,Fisher et al.,LF2019,,chy,,chey1247,-tanahá,CH:1,,,,,,"breast, udder",,medial,Dep,,,,,,,,,,,,,,,-mé'etanȧháxe,,,V,AI,"lie with breasts exposed, breasts exposed - lie with, considered very improper",,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
438,Fisher et al.,LF2019,,chy,,chey1247,-tane,CH:1,,,,,,"person, man",,final,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
439,Fisher et al.,LF2019,,chy,,chey1247,-tanevá,CH:1,,,,,,tongue,,medial,Dep,,,,,,,,,,,,,,,-nésȯhkonávetanevá,,,V,AI,equivocate,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
440,Fisher et al.,LF2019,,chy,,chey1247,-tanó,CH:1,,,,,,"want, feel, mind, think, desire, urge, mood",,final,AI,,,,,,,,,,,,,,,-anétanó,,,V,AI,labor - be in,,LF2019,,,,,,,,,-háomóhtȧhétanó,,,V,AI,"want to be sick, hypochondriac - be a",,LF2019,-mésėhétanó,,,V,AI,want to eat,,LF2019,,,,,,,"GVM: ""takes AI stems or initials as complement, and requires that the semantic subject of the complement be the same as the semantic subject of the matrix""",,,MAM
441,Fisher et al.,LF2019,,chy,,chey1247,-tanóna'ov,CH:1,,,,,,"influence s.o., entice s.o.",,final,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
442,Fisher et al.,LF2019,,chy,,chey1247,-tó'honá,CH:1,,,,,,swim,,final,AI,,,,,,,,,,,,,,,-ametó'honá,,,V,AI,"swim, swim by",,LF2019,-nȯhtóvetó'hóna,,,V,AI,know how to swim,,LF2019,-onóvetó'honá,,,V,AI,swim ashore,,LF2019,,,,,,,,,,,,,,,"""Swimming of this kind can be done by people, dogs, horses, perhaps some other quadrupeds, and fish""",,,MAM
443,Fisher et al.,LF2019,,chy,,chey1247,-tó'honáoohe,CH:1,,,,,,swim,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: I'm not combining this with -tó'honá because this doesn't have the comment specifying what kind of animal is swimming.,,,MAM
444,Fisher et al.,LF2019,,chy,,chey1247,-tónaha,CH:1,,,,,,"haunch, part of the body which is sat upon",,medial,Dep,,,,,,,,,,,,,,,-htsetone,,,N,AN,"haunch (poss), ham (poss)",,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
445,Fisher et al.,LF2019,,chy,,chey1247,-tseena'ó,CH:1,,,,,,wings spread,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
446,Fisher et al.,LF2019,,chy,,chey1247,-tsénoná,CH:1,,,,,,armpit,,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
447,Fisher et al.,LF2019,,chy,,chey1247,-tsénooná,CH:1,,,,,,wing,,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
448,Fisher et al.,LF2019,,chy,,chey1247,-va'há,CH:1,,,,,,NG,,final,II,,,,,,,,,,,,,,,-onénėševa'há,,,V,II,"rattle sound, as of a car that is getting old",,LF2019,-póeva'há,,,V,II,make a cracking sound,,LF2019,,,,,,,,,,,,,,,,,,,,,,,Does not have own listing; only in stems.,,,MAM
449,Fisher et al.,LF2019,,chy,,chey1247,-váen,CH:1,,,,,,quickly,,final,TI,,,,,,,-váen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
450,Fisher et al.,LF2019,,chy,,chey1247,-váen,CH:1,,,,,,quickly,,final,TA,,,,,,,,-váen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
451,Fisher et al.,LF2019,,chy,,chey1247,-váhtá,CH:1,,,,,,persuade; urge; cause to by speaking,,final,TI,,,,,,,-vám,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
452,Fisher et al.,LF2019,,chy,,chey1247,-vám,CH:1,,,,,,persuade; urge; cause to by speaking,,final,TA,,,,,,,,-váhtá,-vam,,,,,,-vovótsevévam,,,V,TA,urge to stay s.o. [sic],,LF2019,-hóxe'évám,,,V,TA,urge s.o. to be clean,,LF2019,-onó'evám,,,V,TA,counsel s.o.,,LF2019,-óo'haévam,,,V,TA,warn s.o.,,LF2019,,,,,,,,,,MAM
453,Fisher et al.,LF2019,,chy,,chey1247,-vávaóesem,CH:1,,,,,,NG,,final,TA,,,,,,,,,,,,,,,-vávaóestovohe,,,V,AI,"rock baby to sleep, lull",,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM: The AI final -vávaóesem is listed in the entries for these stems but does not have its own entry,,,MAM
31,Fisher et al.,LF2019,,chy,,chey1247,-ve,CH:1,,,,,,be,,final,AI,,,Y,,,,,,-(é)ve,,,,,,-hetaneve,,,V,AI,be a man,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: guessing that it's secondary.,,,MAM
32,Fisher et al.,LF2019,,chy,,chey1247,-ve,CH:1,,,,*-iiwi,,be,,final,II,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GVM: ""the noun stem can even be a nominalized verb"" seems to imply secondary derivation here...",,,MAM
456,Fisher et al.,LF2019,,chy,,chey1247,-vé'henosé,CH:1,,,,,,"eyebrow, eyelash",,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
457,Fisher et al.,LF2019,,chy,,chey1247,-véestáá,CH:1,,,,,,temple (of head),,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
458,Fisher et al.,LF2019,,chy,,chey1247,-veestóvohe,CH:1,,,,,,"rear child(ren), raise child(ren)",,final,AI,,,,,,,,,-óvohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
459,Fisher et al.,LF2019,,chy,,chey1247,-vėhané,CH:1,,,,,,personifier,,final,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
460,Fisher et al.,LF2019,,chy,,chey1247,-véhé,CH:1,,,,,,named,,final,AI,,,,,,,,,,,,,,,-háevéhé,,,V,AI,"named strongly, named fancy, named uniquely",,LF2019,-nésta'omeévevéhe,,,V,AI,ancient named,,LF2019,-pėhévevéhe,,,V,AI,"named well, good name",,LF2019,-véhétó,,,V,AI,"how named, how called",,LF2019,,,,,,,,,,MAM
461,Fisher et al.,LF2019,,chy,,chey1247,-venó,CH:1,,,,,,"place, town",,final,NI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
462,Fisher et al.,LF2019,,chy,,chey1247,-vétová,CH:1,,,,,,body,,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
463,Fisher et al.,LF2019,,chy,,chey1247,-vo'oh(n),CH:1,,,,,,hit s.o. by tool,,final,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""especially to hit with a baseball bat""",,,MAM
464,Fisher et al.,LF2019,,chy,,chey1247,-vo'sené,CH:1,,,,,,nipple (of breast),,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
465,Fisher et al.,LF2019,,chy,,chey1247,-vo'tanosé,CH:1,,,,,,cheek,,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
466,Fisher et al.,LF2019,,chy,,chey1247,-vonehné,CH:1,,,,,,crawl,,final,AI,,,,,,,,,,,,,,,-amevonehné,,,V,AI,"crawl, for example, of a baby or snake",,LF2019,-asevonehné,,,V,AI,start to crawl,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
467,Fisher et al.,LF2019,,chy,,chey1247,-voneohe,CH:1,,,,,,"crawl, climb",,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GVM: ""faster than -vonehné""",,,MAM
468,Fisher et al.,LF2019,,chy,,chey1247,-vononá,CH:1,,,,,,nipple,,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
469,Fisher et al.,LF2019,,chy,,chey1247,-vóoná ??,CH:1,,,,,,groin,,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM: ?? is in-text,,,MAM
470,Fisher et al.,LF2019,,chy,,chey1247,-xó'é,CH:1,,,,,,"genital area, crotch",,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
471,Fisher et al.,LF2019,,chy,,chey1247,-xónetam,CH:1,,,,,,"filthy, dirty, unclean",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
472,Fisher et al.,LF2019,,chy,,chey1247,'(š)- ,CH:1,,,,,,free,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
473,Fisher et al.,LF2019,,chy,,chey1247,'esó,CH:1,,,,,,NG,,final,II,,,,,,,,,,,,,,,-háa'esó,,,V,II,"far, long, tall",,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
474,Fisher et al.,LF2019,,chy,,chey1247,'heóneve,CH:1,,,,,,characterized as,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
475,Fisher et al.,LF2019,,chy,,chey1247,á'(k)av-,CH:1,,,,,,"droop, hang down",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
476,Fisher et al.,LF2019,,chy,,chey1247,a'e'h-,CH:1,,,,,,"separate, aside",,initial,,,,,,,,,,a'e'še-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gives a'e'še- as variant, but definition is ""separately, aside, by oneself.",,,MAM
477,Fisher et al.,LF2019,,chy,,chey1247,a'en-  ,CH:1,,,,,,long time,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
478,Fisher et al.,LF2019,,chy,,chey1247,a'enó'n-,CH:1,,,,,,dark,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
479,Fisher et al.,LF2019,,chy,,chey1247,a'k-,CH:1,,,,,,round,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
480,Fisher et al.,LF2019,,chy,,chey1247,a'kón- ,CH:1,,,,,,squat,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
481,Fisher et al.,LF2019,,chy,,chey1247,a's-,CH:1,,,,,,accidentally,,initial,,,,,,,,,,a't-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
482,Fisher et al.,LF2019,,chy,,chey1247,aéstom- ,CH:1,,,,,,"false, needlessly, for nothing",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
483,Fisher et al.,LF2019,,chy,,chey1247,aéstome- ,CH:1,,,,,,"false, for nothing, for free, needlessly",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Possibly should be entered as allomorph of aéstom- but the definitions are slightly different.,,,MAM
484,Fisher et al.,LF2019,,chy,,chey1247,áhan-,CH:1,,,,,,extreme,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
485,Fisher et al.,LF2019,,chy,,chey1247,ahkó'-,CH:1,,,,,,roll,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
486,Fisher et al.,LF2019,,chy,,chey1247,áhto'h- ,CH:1,,,,,,bury,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
487,Fisher et al.,LF2019,,chy,,chey1247,áhto('h)- ,CH:1,,,,,,"under, bury",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
488,Fisher et al.,LF2019,,chy,,chey1247,am-,CH:1,,,,*pem-,,"along, by (position)",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
489,Fisher et al.,LF2019,,chy,,chey1247,amėhnėhé- ,CH:1,,,,,,go along,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
490,Fisher et al.,LF2019,,chy,,chey1247,ames(t)-,CH:1,,,,,,crosswise,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
491,Fisher et al.,LF2019,,chy,,chey1247,amėstȯhe-,CH:1,,,,,,as the time goes along,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
492,Fisher et al.,LF2019,,chy,,chey1247,an-,CH:1,,,,*pen-,,down,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
493,Fisher et al.,LF2019,,chy,,chey1247,ané-,CH:1,,,,,,rash,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rash' as in a skin rash,,,MAM
494,Fisher et al.,LF2019,,chy,,chey1247,ane'k-,CH:1,,,,,,"prick, peck",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
495,Fisher et al.,LF2019,,chy,,chey1247,anȯh-,CH:1,,,,,,down,,initial,,,,,,,,,,anȯhe-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
496,Fisher et al.,LF2019,,chy,,chey1247,anoná(v)-,CH:1,,,,,,mixed up,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
499,Fisher et al.,LF2019,,chy,,chey1247,ase-,CH:1,,,,,,"start, away",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
498,Fisher et al.,LF2019,,chy,,chey1247,asėsé-,CH:1,,,,,,"stretch, stretchy",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
499,Fisher et al.,LF2019,,chy,,chey1247,aset-,CH:1,,,,,,"away, start",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
500,Fisher et al.,LF2019,,chy,,chey1247,áv-,CH:1,,,,,,fall over,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
501,Fisher et al.,LF2019,,chy,,chey1247,ávoon-,CH:1,,,,,,fast,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
502,Fisher et al.,LF2019,,chy,,chey1247,áxȧxév-,CH:1,,,,,,ring,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
503,Fisher et al.,LF2019,,chy,,chey1247,axe-,CH:1,,,,,,scratch,,initial,,,,,,,,,,axee-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
504,Fisher et al.,LF2019,,chy,,chey1247,e'-,CH:1,,,,,,"up, upward, uphill",,initial,,,,,,,,,,e'(e)-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
505,Fisher et al.,LF2019,,chy,,chey1247,é'-,CH:1,,,,,,break,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
506,Fisher et al.,LF2019,,chy,,chey1247,é'(k)om-,CH:1,,,,,,oily,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
507,Fisher et al.,LF2019,,chy,,chey1247,e'(k)ȯs-,CH:1,,,,,,turn over,,initial,,,,,,,,,,e'os-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
508,Fisher et al.,LF2019,,chy,,chey1247,é'kome-,CH:1,,,,,,greasy,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
509,Fisher et al.,LF2019,,chy,,chey1247,e's-,CH:1,,,,,,fear,,initial,,,,,,,,,,e't-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
