ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Component occurs in stem (orig. orth)-C,Component occurs in stem (proj. orth)-C,Stem UR-C,Stem category-C,Stem subcategory-C,Stem translation-C,Secondary stem-C,Stem Source-C,Component occurs in stem (orig. orth)-D,Component occurs in stem (proj. orth)-D,Stem UR-D,Stem category-D,Stem subcategory-D,Stem translation-D,Secondary stem-D,Stem Source-D,Formative/component occurs in what component(s)-A,Contains component (enter)-A,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Public Comments,Private Comments,Speaker,1st check done,2nd check done
48,Goddard,IG1990a,0465,sac,,mesk1242,,ME:2,,-to·n-,,,,mouth,mouth,initial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
49,Goddard,IG1990a,0465,sac,,mesk1242,,ME:2,,-eton(e·)-,,,,mouth,mouth,medial,,,,,,,,,,,,,,ko·k-etone·-en-,V,TA,wash other's mouth,,IG1990a;0465,,,pa·hk-eton-Ø-,V,AI,open own mouth,,IG1990a;0465,,,,,,,,,,,,,,,,,,,,Y,-to·n- 'mouth (dependent initial)',,,,MAM
50,Goddard,IG1990a,0465,sac,,mesk1242,,ME:2,,ko·k-,,,,wash,wash,initial,,,,,,,,,,,,,,ko·k-etone·-en-,V,TA,wash other's mouth,,IG1990a;0465,,,ko·k-i·kene·-eno-,V,AI,wash own forehead,,IG1990a;0466,,,,,,,,,,,,,,,,,,,,,,,,,MAM
51,Goddard,IG1990a,0465,sac,,mesk1242,,ME:2,,-en-,,,,by hand,"hand, MANNER",final,TA,,,,,,,,,,,,,ko·k-etone·-en-,V,TA,wash other's mouth,,IG1990a;0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
52,Goddard,IG1990a,0465,sac,,mesk1242,,ME:2,,pa·hk-,,,,open,open,initial,,,,,,,,,,,,,,pa·hk-eton-Ø-,V,AI,open own mouth,,IG1990a;0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
53,Goddard,IG1990a,0465,sac,,mesk1242,,ME:2,,-hka·t-,,,,foot,foot,initial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
54,Goddard,IG1990a,0465,sac,,mesk1242,,ME:2,,-ika·(t)-,,,,feet,feet,medial,,,,,,,,,,,,,,masa·n-ika·-api-,V,AI,foot fall asleep as one sits,,IG1990a;0465,,,papi·w-ika·t-e·-,V,AI,have small feet,,IG1990a;0465,,,,,,,,,,,,,,,,,,,,Y,-hka·t- 'foot (dependent initial)',,,,MAM
55,Goddard,IG1990a,0465,sac,,mesk1242,,ME:2,,masa·n-,,,,prickly,prick,initial,,,,,,,,,,,,,,masa·n-ika·-api-,V,AI,foot fall asleep as one sits,,IG1990a;0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
57,Goddard,IG1990a,"0465,0466",sac,,mesk1242,,ME:2,,papi·w-,,,,small (pl.),small,initial,,,,,,,,,,,,,,papi·w-ika·t-e·-,V,AI,have small feet,,IG1990a;0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
58,Goddard,IG1990a,0465,sac,,mesk1242,-isa·-,ME:2,,,,,,move quickly,move (quickly),final,II,,,,,-isa·-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
59,Goddard,IG1990a,0466,sac,,mesk1242,,ME:2,,-hkešy-,,*-xkenθ-,,forehead,forehead,initial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""reanalyzed as |-hkešy-|""",,,MAM
60,Goddard,IG1990a,0466,sac,,mesk1242,,ME:2,,-i·kene·-,,*-inkeθe·-,,forehead,forehead,medial,,,,,,,,,,,,,,ko·k-i·kene·-eno-,V,AI,wash own forehead,,IG1990a;0466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
61,Goddard,IG1990a,0466,sac,,mesk1242,,ME:2,,-eno-,,,,act on self by hand,"act (on self), MANNER, REFLEXIVE",final,AI,,,,,,,,,,,,,ko·k-i·kene·-eno-,V,AI,wash own forehead,,IG1990a;0466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
62,Goddard,IG1990a,0469,sac,,mesk1242,,ME:2,,-a·pam-,,,,NG,,final,TA,,,,,,,,,,,,,pan-a·pam-,V,TA,lose sight of him/her,,IG1990a;0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,wa·pam- 'watch (TA)',,,,MAM
64,Goddard,IG1990a,0470,sac,,mesk1242,,ME:2,,-i-,,,,NG,,prefinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-ihw-,,,,,,,,MAM
65,Goddard,IG1990a,0470,sac,,mesk1242,,ME:2,,-ahw-,,,,act on by tool,"tool, INSTRUMENT",final,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-ihw-,,,,,,,,MAM
66,Goddard,IG1990a,0470,sac,,mesk1242,,ME:2,,-ihw-,,,,act on by mass or weight,"mass, weight, MANNER",final,TA,,,,,,,,-ih-,,,,,kep-ihw-,V,TA,fence him/her in,,IG1990a;0470,,,ahp-ihw-,V,TA,pile (e.g. brush) on top of him/her,,IG1990a;0470,,,,,,,,,,,,,,,,,,-ahw-,-i-,,,"footnote: ""the gloss of the final is a first approximation.""",,,MAM
67,Goddard,IG1990a,0470,sac,,mesk1242,,ME:2,,kep-,,,,closed,closed,initial,,,,,,,,,,,,,,kep-ihw-,V,TA,fence him/her in,,IG1990a;0470,,,kep-ih,V,TI1,fence it in,,IG1990a;0470,,,kep-ačih-,N,,"cork, stopper",,IG1990a;0470,,,,,,,,,,,,,,,,,MAM
68,Goddard,IG1990a,0470,sac,,mesk1242,,ME:2,,-at-,,,,NG,,prefinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-ačih-,,,,,,,,MAM
69,Goddard,IG1990a,0470,sac,,mesk1242,,ME:2,,-ih-,,,,act on by mass or weight,"mass, weight, MANNER",final,TI1,,,,,,,-ihw-,,,,,,kep-ih,V,TI1,fence it in,,IG1990a;0470,,,,,,,,,,,,,,,,,,,,,,,,,-ačih-,,,,,"in footnote: final and stem meanings deduced from corresponding TA; ""the gloss of the final is a first approximation.""",,,MAM
70,Goddard,IG1990a,0470,sac,,mesk1242,,ME:2,,-ačih-,,,,act on by mass or weight using stick,"mass, stick, weight, INSTRUMENT",final,TI1,,,,,,,,,,,,,nekwačih-ike·-,V,AI,do the hilling (of the corn),,IG1990a;0470,,,kep-ačih-,N,,"cork, stopper",,IG1990a;0470,,,,,,,,,,,,,,,,,,-ih-,-at-,,,nekwačih-ike·- has (apparently) non-occurring stem nekw-ačih-.,,,MAM
71,Goddard,IG1990a,0470,sac,,mesk1242,,ME:2,,nekw-,,,,covered over,covered,initial,,,,,,,,,,,,,,nekwačih-ike·-,V,AI,do the hilling (of the corn),,IG1990a;0470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nekwačih-ike·- has (apparently) non-occurring stem nekw-ačih-.,,,MAM
72,Goddard,IG1990a,"0470,0472,0475",sac,,mesk1242,,ME:2,,-ike·-,,,,indefinite object,INDEFINITE OBJECT,final,AI,,,Y,TA,,,,,,,,,nekwačih-ike·-,V,AI,do the hilling (of the corn),,IG1990a;0470,išihčike·-,,ešiht-ike·-,V,AI,do thus,,IG1990a;0475,wi·swihčike·-,,wi·swiht-ike·-,V,AI,do the naming (of children),,IG1990a;0475,ni·mihčike·-,,ni·miht-ike·-,V,AI,hold a dance,,IG1990a;0476,,,,,,,,,MAM
74,Goddard,IG1990a,0471,sac,,mesk1242,,ME:2,,-i-,,,,be,be,final,AI,,,Y,N,,,,,,,,,okima·w-i-,V,AI,be chief,,IG1990a;0471,,,oto·kima·m-i-,V,AI,,,IG1990a;0472,,,,,,,,,,,,,,,,,,,,,,,,,MAM
75,Goddard,IG1990a,0472,sac,,mesk1242,,ME:2,,-ehke·-,,,,"make, obtain","make, obtain",final,AI,,,Y,N,,,,,,,,,wi·kopy-ehke·-,V,AI,gather basswood bark,,IG1990a;0472,,,pene·w-ehke·-,V,AI,hunt turkeys,,IG1990a;0472,,,,,,,,,,,,,,,,,,,,,,,,,MAM
76,Goddard,IG1990a,0472,sac,,mesk1242,,ME:2,,-i-,,,,have,have,final,AI,,,Y,N,,,,,,,,,oto·kima·m-i-,V,AI,have a chief,,IG1990a;0472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
77,Goddard,IG1990a,0472,sac,,mesk1242,,ME:2,,-em-,,,,have him/her as,have as,final,TA,,,Y,N,,,,,,,,,oto·kima·m-em-,V,TA,have him as chief,,IG1990a;0472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
78,Goddard,IG1990a,0472,sac,,mesk1242,,ME:2,,-wen-,,,,nominalizer,NOMINALIZER,final,N,,,Y,AI,,,,,,,,,mehtose·neniwi-wen-,N,,life,,IG1990a;0472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forms abstract nouns,,,MAM
79,Goddard,IG1990a,0474,sac,,mesk1242,,ME:2,,-N-,,,,causative,CAUSATIVE,final,TA,,,Y,AI,,,,,,,pi·tikaN-,,pi·tike·-N-,V,TA,bring him/her inside,,IG1990a;0474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
80,Goddard,IG1990a,0474,sac,,mesk1242,,ME:2,,-h-,,,,causative,CAUSATIVE,final,TA,,,Y,AI,,,,,,,pemosah-,,pemose·-h-,V,TA,make him/her walk,,IG1990a;0474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
81,Goddard,IG1990a,0474,sac,,mesk1242,,ME:2,,-hkat-,,,,applicative,APPLICATIVE,final,TI1,,,Y,AI,,,,,,,,,mayo·-hkat-,V,TI1,bewail it,,IG1990a;0474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
82,Goddard,IG1990a,0474,sac,,mesk1242,,ME:2,,-nohkataw-,,,,applicative,APPLICATIVE,final,TA,,,Y,AI,,,,,,,,,okima·wi-nohkataw-,V,TA,be chief over them,,IG1990a;0474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
83,Goddard,IG1990a,0474,sac,,mesk1242,,ME:2,,-notaw-,,,,applicative,APPLICATIVE,final,TA,,,Y,AI,,,,,,,pye·notaw-,,pya·-notaw-,V,TA,come to him/her,,IG1990a;0474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
