ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Condition-B,Allomorph-C,Condition-C,Allomorph-D,Condition-D,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Formative/component occurs in what component(s)-A,Contains component (enter)-A,Contains component (enter)-B,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Public Comments,Private Comments,Speaker,1st check done,2nd check done
444,Inglis,SI1986a,0128,mic,,mikm1235,musik-,MK:F-S,,,,,,"remove, bare","bare, remove",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
61,Inglis,SI1986a,0210,mic,,mikm1235,-apj,MK:F-S,,,,,,"grip, barehand","barehand, grip",medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
462,Inglis,SI1986a,0129,mic,,mikm1235,netaq-,MK:F-S,,,,,,"shy, bashful","bashful, shy",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
542,Inglis,SI1986a,0131,mic,,mikm1235,wai-,MK:F-S,,,,,,bead,bead,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
535,Inglis,SI1986a,0131,mic,,mikm1235,tmoqta'w-,MK:F-S,,,,,,"beam, log","beam, log",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
443,Inglis,SI1986a,0128,mic,,mikm1235,mui'n-,MK:F-S,,,,,,bear,bear,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
136,Inglis,SI1986a,0211,mic,,mikm1235,-i'tu,MK:F-S,,,,,,"hair on face: beard, mustache, etc.","beard, hair (face), mustache",medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
391,Inglis,SI1986a,0127,mic,,mikm1235,kopit-,MK:F-S,,,,,,beaver,beaver,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
352,Inglis,SI1986a,0126,mic,,mikm1235,jejujkw-,MK:F-S,,,,,,bell,bell,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
402,Inglis,SI1986a,0127,mic,,mikm1235,lam-,MK:F-S,,,,,,below,below,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
205,Inglis,SI1986a,0245,mic,,mikm1235,-o’jin,MK:F-S,,,,,,bend,bend,final,AI,,,,,,,,,-u’jin,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
345,Inglis,SI1986a,0126,mic,,mikm1235,istu-,MK:F-S,,,,,,"bend, crooked","bend, crooked",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
549,Inglis,SI1986a,0131,mic,,mikm1235,waq-,MK:F-S,,,,,,"bend, crooked","bend, crooked",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
200,Inglis,SI1986a,0212,mic,,mikm1235,-man,MK:F-S,,,,,,berry,"berry, fruit, grain",final,N,,,,,,,,,-min,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
184,Inglis,SI1986a,0245,mic,,mikm1235,-ki’,MK:F-S,,,,,,big,big,final,II,,,,,-kil,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
185,Inglis,SI1986a,0245,mic,,mikm1235,-kil,MK:F-S,,,,,,big,big,final,AI,,,,,,-ki’,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
434,Inglis,SI1986a,0128,mic,,mikm1235,mes-,MK:F-S,,,,,,big,big,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
305,Inglis,SI1986a,0125,mic,,mikm1235,elaqp-,MK:F-S,,,,,,bind,bind,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
207,Inglis,SI1986a,0278,mic,,mikm1235,-o’l,MK:F-S,,,,,,do something bit by bit as oppoosed to doing it in one continuous motion,"bit by bit, INSTRUMENT",final,TA,,,,,,,,-o’t,-u’l,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
210,Inglis,SI1986a,0278,mic,,mikm1235,-o’t,MK:F-S,,,,,,do something bit by bit as oppoosed to doing it in one continuous motion,"bit by bit, INSTRUMENT",final,TI,,,,,,,-o’l,,-u’t,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
215,Inglis,SI1986a,0278,mic,,mikm1235,-p ,MK:F-S,,,,*pw,,bite,bite,final,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*pw 'by mouth',,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
416,Inglis,SI1986a,0128,mic,,mikm1235,maqtew-,MK:F-S,,,,,,black,black,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
144,Inglis,SI1986a,0211,mic,,mikm1235,-iku'n,MK:F-S,,,,,,bleed,bleed,medial,,,,,,,,,,-ikun,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
410,Inglis,SI1986a,0127,mic,,mikm1235,mal'tew-,MK:F-S,,,,,,blood,blood,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
493,Inglis,SI1986a,0130,mic,,mikm1235,putu-,MK:F-S,,,,,,blow,blow,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
330,Inglis,SI1986a,0125,mic,,mikm1235,ewn-,MK:F-S,,,,,,"blue, foggy","blue, fog",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
254,Inglis,SI1986a,0213,mic,,mikm1235,-tul,MK:F-S,,,,*o.θ,,boat,boat,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*o.θ 'canoe, boat'",,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
248,Inglis,SI1986a,0246,mic,,mikm1235,-tes,MK:F-S,,,,,,action with feet or body,"body, foot, INSTRUMENT",final,II,,,,,-tesin,,,,-ates,,-etes,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
249,Inglis,SI1986a,0246,mic,,mikm1235,-tesin,MK:F-S,,,,,,action with feet or body,"body, foot, INSTRUMENT",final,AI,,,,,,-tes,,,-atesin,,-etesin,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
250,Inglis,SI1986a,0279,mic,,mikm1235,-tesk,MK:F-S,,,,,,action with feet or body,"body, foot, INSTRUMENT",final,TI,,,,,,,,,-etesk,,-atesk,,-test,,-atest,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
251,Inglis,SI1986a,0279,mic,,mikm1235,-tesk-a,MK:F-S,,,,,,action with feet or body,"body, foot, INSTRUMENT",final,TA,,,,,,,,,-etesk-a,,-tesm,,-atesm,,-etesm,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
458,Inglis,SI1986a,0129,mic,,mikm1235,nekw-,MK:F-S,,,,,,"under, bottom","bottom, under",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
508,McCulloch,GM2013b,0019,mic,,mikm1235,sewisg-,MK:1,,,,,,break,break,initial
