ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Base Category (if secondary)-B,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Allomorph-C,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Component occurs in stem (orig. orth)-C,Component occurs in stem (proj. orth)-C,Stem UR-C,Stem category-C,Stem subcategory-C,Stem translation-C,Secondary stem-C,Stem Source-C,Component occurs in stem (orig. orth)-D,Component occurs in stem (proj. orth)-D,Stem UR-D,Stem category-D,Stem subcategory-D,Stem translation-D,Secondary stem-D,Stem Source-D,Formative/component occurs in what component(s)-A,Formative/component occurs in what component(s)-B,Formative/component occurs in what component(s)-C,Formative/component occurs in what component(s)-D,Contains component (enter)-A,Contains formative (enter)-A,Contains formative (enter)-B,Deverbal (y/n),Deverbal from,Comments,Speaker,1st check done,2nd check done
1157,Hewson,JH_nd-a,0052,alg,,algo1256,*ešk-,PA:6,,,,,,tired,tired,initial
1158,Hewson,JH_nd-b,0116,alg,,algo1256,*eškaw,PA:4,,,,,,foot or body,"body, foot",final,TA,,,,,,*eškawi,,,*ešk
1159,Hewson,JH_nd-b,0116,alg,,algo1256,*eškawi,PA:4,,,,,,foot or body,"body, foot",final,AI,,,,,,,,*eškaw,*ešk
1160,Hewson,JH_nd-b,0121,alg,,algo1256,*eškaθ,PA:4,,,,,,rotten
1161,Hewson,JH_nd-b,0111,alg,,algo1256,*eskw,PA:4,,,,,,rotation
1162,Hewson,JH_nd-a,0053,alg,,algo1256,*eškw-,PA:6,,,,,,"set apart, leave over",,initial
1163,Hewson,JH_nd-a,0053,alg,,algo1256,*eškwa·nte·m-,PA:6,,,,,,door,door,initial
1164,Hewson,JH_nd-b,0121,alg,,algo1256,*eškwete:,PA:4,,,,,,fire
1165,Hewson,JH_nd-a,0054,alg,,algo1256,*eškwete·-,PA:6,,,,,,"match, fire","fire, match",initial
1166,Aubin,GA1975b,0025,alg,,algo1256,*eskwi-,PA:4,,,,,,"aside, apart, differently","apart, aside, differently",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ge41.309
1167,Hewson,JH_nd-b,0104,alg,,algo1256,*eso,PA:4,,,,,,by heat,"heat, MANNER",final,AI,,,,,,,*ete:,*esw,*es
1168,Hewson,JH_nd-b,0111,alg,,algo1256,*eso,PA:4,,,,,,reflexive,REFLEXIVE,final,AI,,,Y
1170,Bloomfield,LB1946,0120,alg,,algo1256,*ešp-,PA:1,,,,,,high,high,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
1172,Hewson,JH_nd-a,0054,alg,,algo1256,*ešp(aw)-,PA:6,,,,,,high,high,initial
1173,Hewson,JH_nd-b,0104,alg,,algo1256,*esw,PA:4,,,,,,by heat,"heat, MANNER",final,TA,,,,,,*eso,*ete:,,*es
1174,Hewson,JH_nd-b,0115,alg,,algo1256,*ešw,PA:4,,,,,,by cutting edge,"cutting edge, INSTRUMENT",final,TA,,,,,,,,,*eš
1175,Aubin,GA1975b,0027,alg,,algo1256,*et-,PA:4,,,,,,"thus, so","so, thus",final,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B146.112
1176,Hewson,JH_nd-b,0104,alg,,algo1256,*ete:,PA:4,,,,,,by heat,"heat, MANNER",final,II,,,,,,*eso,,*esw,*es
1177,Hewson,JH_nd-b,0121,alg,,algo1256,*ete:,PA:4,,,,,,reflexive,REFLEXIVE,final,II,,,Y
1178,Hewson,JH_nd-b,0122,alg,,algo1256,*eton(e:),PA:4,,,,,,mouth
1179,Hewson,JH_nd-b,0123,alg,,algo1256,*etwi,PA:4,,,,,,reciprocal,RECIPROCAL,final,AI,,,Y
1180,Hewson,JH_nd-b,0126,alg,,algo1256,*etwiso,PA:4,,,,,,reflexive,REFLEXIVE,final,AI
1181,Hewson,JH_nd-b,0127,alg,,algo1256,*exkw(e:),PA:4,,,,,,"head, hair"
1182,Hewson,JH_nd-b,0127,alg,,algo1256,*exkwamy(e:),PA:4,,,,,,ice
1183,Hewson,JH_nd-b,0128,alg,,algo1256,*expenye:,PA:4,,,,,,potato
1184,Hewson,JH_nd-b,0128,alg,,algo1256,*expw,PA:4,,,,,,taste
1186,Hewson,JH_nd-b,0104,alg,,algo1256,*eʔtekw,PA:4,,,,,,island
1187,Hewson,JH_nd-b,0126,alg,,algo1256,*eθ,PA:4,,,,,,pursue,pursue,postinitial
1188,Bloomfield,LB1946,"0091,0092,0103,0116",alg,,algo1256,*eθ-,PA:1,,,,,,"thither, thus; that way",,initial,,,,,,,,,,,*eš-,before front vowel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beside ayyeeθ-,,MAM
1189,Bloomfield,LB1946,"0120,0121",alg,,algo1256,*eθ-,PA:1,,,,,,"thither, thus","thither, thus",initial,RR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
1195,Aubin,GA1975b,0028,alg,,algo1256,*eθa:t-,PA:4,,,,,,"thus, so","thus, so",initial,RR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B146.121
1196,Bloomfield,LB1946,0121,alg,,algo1256,*eθaat-,PA:1,,,,,,NG,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*eθ-,*-aat,,,,"""Meaningful"" postradical.",,MAM
1197,Hewson,JH_nd-b,0126,alg,,algo1256,*eθkwe:(w)(e:),PA:4,,,,,,"female, woman"
1198,Hewson,JH_nd-a,0063,alg,,algo1256,*eθkwe·-,PA:6,,,,,,"woman, female","female, woman",initial
1199,Pentland,DP2005,0330,alg,,algo1256,*eθkʷe·w-,PA:6,,,,,,woman,"female, woman",initial
1200,Hewson,JH_nd-a,0063,alg,,algo1256,*eθpen(aθ)-,PA:6,,,,,,"sick,assail",,initial
1201,Hewson,JH_nd-a,0063,alg,,algo1256,*eθpene·-,PA:6,,,,,,"sick, assail","assail, sick (V)",initial
1202,Aubin,GA1975b,0030,alg,,algo1256,*eθpokw-,PA:4,,,,,,"the taste, flavor of a thing","flavor, taste",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S160.237
1203,Hewson,JH_nd-b,0128,alg,,algo1256,*h,PA:4,,,,,,causative,CAUSATIVE,final,TA,,,,,,,,,*h
1204,Hewson,JH_nd-b,0128,alg,,algo1256,*h,PA:4,,,,,,causative,CAUSATIVE,final,TI,,,,,,,,*h
1205,Hewson,JH_nd-b,0135,alg,,algo1256,*hči,PA:4,,,,,,NG,,final,TI
1206,Hewson,JH_nd-b,0136,alg,,algo1256,*hka:n,PA:4,,,,,,"pretend, imitation","imitation, pretend (A)",final,N
1207,Hewson,JH_nd-b,0136,alg,,algo1256,*hka:so,PA:4,,,,,,"pretend, imitation","imitation, pretend (A)",final,AI
1208,Hewson,JH_nd-b,0137,alg,,algo1256,*hkama:,PA:4,,,,,,smoke
1209,Hewson,JH_nd-b,0137,alg,,algo1256,*hkame:,PA:4,,,,,,smoke
1210,Hewson,JH_nd-b,0137,alg,,algo1256,*hkate:,PA:4,,,,,,"fast, starve"
1211,Hewson,JH_nd-b,0137,alg,,algo1256,*hkoniye:,PA:4,,,,,,garment
1212,Hewson,JH_nd-b,0137,alg,,algo1256,*hkwema:n,PA:4,,,,,,"cut, whittle","cut, whittle",final,N
1213,Hewson,JH_nd-b,0137,alg,,algo1256,*hkwet,PA:4,,,,,,"cut, whittle","cut, whittle",final,TI,,,,,,,,*hkweθ
1214,Hewson,JH_nd-b,0137,alg,,algo1256,*hkweθ,PA:4,,,,,,"cut, whittle","cut, whittle",final,TA,,,,,,,,,*hkwet
1215,Hewson,JH_nd-b,0137,alg,,algo1256,*ho,PA:4,,,,,,middle,,final,AI,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*hw,i
1216,Hewson,JH_nd-b,0138,alg,,algo1256,*hpiso,PA:4,,,,,,tie,tie,final,AI,,,,,,,*hpite:,*hpiθ,*hpit
1217,Hewson,JH_nd-b,0138,alg,,algo1256,*hpit,PA:4,,,,,,tie,tie,final,TI,,,,,,*hpiso,*hpite:,*hpiθ
1218,Hewson,JH_nd-b,0138,alg,,algo1256,*hpite:,PA:4,,,,,,tie,tie,final,II,,,,,,*hpiso,,*hpiθ,*hpit
1219,Hewson,JH_nd-b,0138,alg,,algo1256,*hpiθ,PA:4,,,,,,tie,tie,final,TA,,,,,,*hpiso,*hpite:,,*hpit
1221,Hewson,JH_nd-b,0139,alg,,algo1256,*hše,PA:4,,,,,,hear
1222,Hewson,JH_nd-b,0140,alg,,algo1256,*hši:m,PA:4,,,,,,younger sibling
1223,Hewson,JH_nd-b,0140,alg,,algo1256,*hšim,PA:4,,,,,,place
1224,Hewson,JH_nd-b,0141,alg,,algo1256,*hšimo,PA:4,,,,,,reflexive,REFLEXIVE,final,AI,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*hšim,o
1225,Hewson,JH_nd-b,0142,alg,,algo1256,*hšin,PA:4,,,,,,goal directed activity
1226,Hewson,JH_nd-b,0145,alg,,algo1256,*ht,PA:4,,,,,,NG,,final,TI
1227,Hewson,JH_nd-b,0146,alg,,algo1256,*hta:,PA:4,,,,,,NG,,final,TI
1228,Hewson,JH_nd-b,0148,alg,,algo1256,*htaw,PA:4,,,,,,two goal final,DITRANSITIVE,final,TA,,,Y
1229,Hewson,JH_nd-b,0153,alg,,algo1256,*hw,PA:4,,,,,,instrument,INSTRUMENT,final,TA
1230,Hewson,JH_nd-b,0149,alg,,algo1256,*hθak,PA:4,,,,,,"boards, woodwork"
1231,Hewson,JH_nd-b,0149,alg,,algo1256,*hθe:,PA:4,,,,,,"boards, woodwork"
1232,Hewson,JH_nd-b,0149,alg,,algo1256,*hθen,PA:4,,,,,,"rest, come to rest, become"
1233,Aubin,GA1975b,0031,alg,,algo1256,*hθene,PA:4,,,,,,"fall, lie","fall, lie (position)",final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B146.111
1234,Hewson,JH_nd-b,0151,alg,,algo1256,*hθeta:,PA:4,,,,,,"lay, place"
1235,Hewson,JH_nd-b,0153,alg,,algo1256,*hθetaw,PA:4,,,,,,"lay, place (two goal)","lay, place",final,TA
1236,Hewson,JH_nd-b,0158,alg,,algo1256,*i,PA:4,,,,,,NG,,final,AI,,,,,,,*i
1237,Hewson,JH_nd-b,0158,alg,,algo1256,*i,PA:4,,,,,,NG,,final,II,,,,,,*i
1238,Hewson,JH_nd-b,0154,alg,,algo1256,*i:,PA:4,,,,,,"go, move","go, move",final,AI
1239,Hewson,JH_nd-b,0155,alg,,algo1256,*i:lenwe:,PA:4,,,,,,fat
1240,Hewson,JH_nd-b,0156,alg,,algo1256,*i:nkw(e:),PA:4,,,,,,"face, eyes"
1241,Hewson,JH_nd-b,0156,alg,,algo1256,*i:ntemya:,PA:4,,,,,,depth of water
1242,Hewson,JH_nd-b,0157,alg,,algo1256,*i:t(e:),PA:4,,,,,,accompany
1243,Hewson,JH_nd-b,0157,alg,,algo1256,*i:waθ,PA:4,,,,,,"pack, bundle"
1244,Hewson,JH_nd-b,0157,alg,,algo1256,*i:wi,PA:4,,,,,,NG,,final,AI,,,,,,,*i:wi
1245,Hewson,JH_nd-b,0157,alg,,algo1256,*i:wi,PA:4,,,,,,NG,,final,II,,,,,,*i:wi
1246,Hewson,JH_nd-b,0157,alg,,algo1256,*i:yaw(e:),PA:4,,,,,,flesh
1247,Hewson,JH_nd-b,0157,alg,,algo1256,*i:ʔt,PA:4,,,,,,confront,confront,final,TI,,,,,,,,*i:ʔtaw
1248,Hewson,JH_nd-b,0157,alg,,algo1256,*i:ʔtaw,PA:4,,,,,,confront,confront,final,TA,,,,,,,,,*i:ʔt
1249,Bloomfield,LB1946,0119,alg,,algo1256,*iil-,PA:1,,,,,,personal pronoun,PRONOMINAL,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A pseudo-root: ""behaves like a root in every way except that, like medials, it never begins a word""",,MAM
1251,Hewson,JH_nd-b,0160,alg,,algo1256,*ik,PA:4,,,,,,"sharp edge, chop, hew; shape"
1252,Hewson,JH_nd-b,0160,alg,,algo1256,*ik(e:),PA:4,,,,,,house
1253,Hewson,JH_nd-b,0160,alg,,algo1256,*ikah,PA:4,,,,,,"sharp edge, chop, hew; shape","chop, edge (sharp), hew, shape (V)",final,TI,,,,,,,,*ikahw
1254,Hewson,JH_nd-b,0160,alg,,algo1256,*ikahw,PA:4,,,,,,"sharp edge, chop, hew; shape","chop, edge (sharp), hew, shape (V)",final,TA,,,,,,,,,*ikah
1255,Hewson,JH_nd-b,0160,alg,,algo1256,*ikamikw,PA:4,,,,,,house
1256,Hewson,JH_nd-b,0160,alg,,algo1256,*inlehkaw,PA:4,,,,,,name
1257,Hewson,JH_nd-b,0160,alg,,algo1256,*iwe:,PA:4,,,,,,indefinite animate object,INDEFINITE OBJECT,final,AI,,,Y
1258,Hewson,JH_nd-b,0163,alg,,algo1256,*iwehk,PA:4,,,,,,deal with,"deal with, handle",final,TI
1259,Hewson,JH_nd-b,0163,alg,,algo1256,*iwehkaw,PA:4,,,,,,deal with,"deal with, handle",final,TA
1260,Hewson,JH_nd-b,0163,alg,,algo1256,*iwi,PA:4,,,,,,NG,,final,AI,,,,,,,*iwi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM: Also functions as copula
1261,Hewson,JH_nd-b,0163,alg,,algo1256,*iwi,PA:4,,,,,,NG,,final,II,,,,,,*iwi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM: Also functions as copula
1262,Aubin,GA1975b,0036,alg,,algo1256,*iθ-,PA:4,,,,,,"then, there","then, there",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mc35b.144
1263,Hewson,JH_nd-b,0165,alg,,algo1256,*ka:,PA:4,,,,,,"carry out, perform; dance"
1264,Hewson,JH_nd-b,0165,alg,,algo1256,*ka:(t),PA:4,,,,,,feet and legs
1265,Aubin,GA1975b,0038,alg,,algo1256,*ka:hk-,PA:4,,,,,,dry,dry,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Go65.215
1266,Hewson,JH_nd-b,0165,alg,,algo1256,*ka:paw,PA:4,,,,,,stand
1267,Hewson,JH_nd-b,0167,alg,,algo1256,*ka:so,PA:4,,,,,,middle,,final,AI,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*eso
1268,Hewson,JH_nd-b,0167,alg,,algo1256,*ka:t(e:),PA:4,,,,,,feet and legs
1269,Hewson,JH_nd-b,0168,alg,,algo1256,*ka:te:,PA:4,,,,,,middle,,final,II,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*ete:
1270,Aubin,GA1975b,0040,alg,,algo1256,*ka:w-,PA:4,,,,,,prickly,prick,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.255
1271,Goddard,IG1965,0215,alg,,algo1256,*ka·hk-,PA:6,,,,,,dry,dry,initial
1273,Hewson,JH_nd-a,0064,alg,,algo1256,*ka·hk(aw)-,PA:6,,,,,,dry up,dry up,initial
1274,Hewson,JH_nd-a,0064,alg,,algo1256,*ka·nči-,PA:6,,,,,,push,push,initial
1275,Hewson,JH_nd-a,0064,alg,,algo1256,*ka·ns-,PA:6,,,,,,push,push,initial
1276,Hewson,JH_nd-a,0064,alg,,algo1256,*ka·nt-,PA:6,,,,,,push,push,initial
1277,Hewson,JH_nd-a,0065,alg,,algo1256,*ka·si·-,PA:6,,,,,,"wipe, rub, wash","rub, wash, wipe",initial
1278,Goddard,IG1965,0215,alg,,algo1256,*ka·sk-,PA:6,,,,,,dry,dry,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Footnote 40
1279,Hewson,JH_nd-a,0065,alg,,algo1256,*ka·šk-,PA:6,,,,,,scrape,scrape,initial
1280,Hewson,JH_nd-a,0067,alg,,algo1256,*ka·škepya·-,PA:6,,,,,,"razor, shave","razor, shave",initial
1281,Hewson,JH_nd-a,0067,alg,,algo1256,*ka·w-,PA:6,,,,,,"rough, prickly","prickly, rough",initial
1282,Hewson,JH_nd-a,0068,alg,,algo1256,*ka·xp-,PA:6,,,,,,"scrape, crunch","crunch, scrape",initial
1283,Aubin,GA1975b,0041,alg,,algo1256,*kah-,PA:4,,,,,,NG,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.251
1284,Aubin,GA1975b,0041,alg,,algo1256,*kaHk-,PA:4,,,,,,sharp,sharp,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.251
1285,Aubin,GA1975b,0041,alg,,algo1256,*kaHk-,PA:4,,,,,,hide,hide,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.252
1286,Hewson,JH_nd-b,0169,alg,,algo1256,*kahkwan,PA:4,,,,,,shin
1287,Hewson,JH_nd-b,0169,alg,,algo1256,*kahtekw(e:),PA:4,,,,,,forehead
1288,Aubin,GA1975b,0042,alg,,algo1256,*kaka:nw-,PA:4,,,,,,long,long,initial,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plural reduplicated root' B146.112
1289,Goddard,IG1980,0148,alg,,algo1256,*kaka·nw-,PA:2,,,,,,long (pl.),long,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
1290,Pentland,DP2005,0329,alg,,algo1256,*kaka·nw-,PA:6,,,,,,long,long,initial,,Y
1291,Bloomfield,LB1946,0122,alg,,algo1256,*kakaanw-,PA:1,,,,,,long (of plural objects),long,initial,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reduplicated form of *kenw-; suppletive for plural,,MAM
1292,Aubin,GA1975b,0042,alg,,algo1256,*kakwa:I-,PA:4,,,,,,"frightful, terrible","frightful, terrible",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.252
1293,Hewson,JH_nd-a,0068,alg,,algo1256,*kakwa·leʔlak-,PA:6,,,,,,frightful,fright,initial
1294,Aubin,GA1975b,0042,alg,,algo1256,*kakwe:t-,PA:4,,,,,,try,try,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.252
1295,Pentland,DP2005,0330,alg,,algo1256,*kakwe·t-,PA:6,,,,,,try,try,initial,,Y
1296,Aubin,GA1975b,0043,alg,,algo1256,*kakya:(w)-,PA:4,,,,,,jealous,jealous,initial,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.268
1297,Aubin,GA1975b,0043,alg,,algo1256,*kakye:p-,PA:4,,,,,,"closed (of senses, mental faculties)",closed (senses),initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.252
1298,Aubin,GA1975b,0043,alg,,algo1256,*kakye:θk-,PA:4,,,,,,know,know,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.252
1299,Hewson,JH_nd-a,0068,alg,,algo1256,*kama·čiw-,PA:6,,,,,,scalp dance,scalp dance,initial
1300,Hewson,JH_nd-b,0170,alg,,algo1256,*kamy(a:),PA:4,,,,,,water,water
1301,Hewson,JH_nd-b,0170,alg,,algo1256,*kan,PA:4,,,,,,NG,,final,N
1302,Aubin,GA1975b,0043,alg,,algo1256,*kan-,PA:4,,,,,,negative,NEGATIVE,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.254
1303,Aubin,GA1975b,0043,alg,,algo1256,*kan-,PA:4,,,,,,NG,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.252
1304,Hewson,JH_nd-b,0171,alg,,algo1256,*kana:m,PA:4,,,,,,violent action,action (violent),final,TA,,,,,,,,,*kana:nt
1305,Hewson,JH_nd-b,0171,alg,,algo1256,*kana:nt,PA:4,,,,,,violent action,action (violent),final,TI,,,,,,,,*kana:m
1306,Hewson,JH_nd-a,0068,alg,,algo1256,*kana·či-,PA:6,,,,,,still,still,initial
1307,Hewson,JH_nd-a,0068,alg,,algo1256,*kana·t-,PA:6,,,,,,still,still,initial
1308,Hewson,JH_nd-a,0069,alg,,algo1256,*kanaw-,PA:6,,,,,,"watch, tend, care, attention",,initial
1310,Hewson,JH_nd-b,0171,alg,,algo1256,*kanaw(e:),PA:4,,,,,,bones
1311,Hewson,JH_nd-b,0171,alg,,algo1256,*kane:,PA:4,,,,,,bones
1312,Aubin,GA1975b,0044,alg,,algo1256,*kanwew-,PA:4,,,,,,NG,,initial,,,,,,,,,,,*kanwiw-,,*kanyew-,*kanyiw-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.253
1313,Aubin,GA1975b,0044,alg,,algo1256,*kap-,PA:4,,,,,,out of a liquid,out (of liquid),initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.253
1314,Hewson,JH_nd-a,0069,alg,,algo1256,*kap(at)(e·)-,PA:6,,,,,,"out of a liquid, serve food",,initial
1315,Hewson,JH_nd-a,0069,alg,,algo1256,*kap(aw)-,PA:6,,,,,,"out of a liquid, serve food",,initial
1316,Hewson,JH_nd-a,0070,alg,,algo1256,*kap(e·)-,PA:6,,,,,,pass,pass,initial
1317,Aubin,GA1975b,0045,alg,,algo1256,*kape:-,PA:4,,,,,,"for the full duration of, for all the length of; for the duration of, across (time or space)",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.253
1320,Aubin,GA1975b,0045,alg,,algo1256,*kašk-,PA:4,,,,,,"manage, deal with, can","can, deal with, manage",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.253
1321,Aubin,GA1975b,0045,alg,,algo1256,*kašk-,PA:4,,,,,,"closed up, blocked",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.253
1322,Hewson,JH_nd-b,0171,alg,,algo1256,*kašy(e:),PA:4,,,,,,"nails, claws"
1323,Aubin,GA1975b,0046,alg,,algo1256,*kat-,PA:4,,,,,,negative,NEGATIVE,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.254
1324,Pentland,DP2005,0328,alg,,algo1256,*kat(a)w-,PA:6,,,,,,"desire, want to, intend","desire, intend, want",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GVM: This is spelled and defined a bit differently from *kataw- earlier in the source, but seem to generally be the same."
1325,Pentland,DP2005,0326,alg,,algo1256,*kataw-,PA:6,,,,,,"want to, intend","intend, want",initial
1326,Hewson,JH_nd-b,0171,alg,,algo1256,*kaw,PA:4,,,,,,NG,,final,TA,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*aw
1327,Bloomfield,LB1946,0120,alg,,algo1256,*kaw-,PA:1,,,,,,"prostrate; down, to prostration",,initial,,,,,,,,,,,,,,,*kawen-,,,V,,prostrate by hand,,GA1975b;0047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
1330,Aubin,GA1975b,0047,alg,,algo1256,*kaxkwane:-,PA:4,,,,,,shin,shin,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mc35b.157
1331,Aubin,GA1975b,0048,alg,,algo1256,*kay-,PA:4,,,,,,NG,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.254
1332,Aubin,GA1975b,0048,alg,,algo1256,*kayaht-,PA:4,,,,,,ahead of time,ahead of time,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.254
1333,Aubin,GA1975b,0046,alg,,algo1256,*kaθ-,PA:4,,,,,,negative,NEGATIVE,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.254
1334,Aubin,GA1975b,0046,alg,,algo1256,*kaθke:še:wi,PA:4,,,,,,"ashes, charcoal","ash, charcoal",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,root' Ho57.254
1335,Hewson,JH_nd-b,0172,alg,,algo1256,*ke:,PA:4,,,,,,indefinite object
1336,Aubin,GA1975b,0048,alg,,algo1256,*ke:h-,PA:4,,,,,,additive limiting,additive limiting,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.260
1337,Aubin,GA1975b,0048,alg,,algo1256,*ke:hte:-,PA:4,,,,,,old,old,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.258
1338,Aubin,GA1975b,0048,alg,,algo1256,*ke:k-,PA:4,,,,,,NG,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.261
1339,Aubin,GA1975b,0049,alg,,algo1256,*ke:kya:t-,PA:4,,,,,,"nearly, almost","almost, nearly",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.261
1340,Aubin,GA1975b,0049,alg,,algo1256,*ke:ma:w-,PA:4,,,,,,NG,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho57.261
